task_name,task_family,id,definition,inputs,targets
task493_review_polarity_classification,Sentiment Analysis,task493-df6b469e2f1e4c518ebadb319db0a180,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This little heater works far better than I'd hoped. I tested it in my toughest space, the 10 x 40 glassed front porch. For three nights, the outside temp was right at 27. The radiator on its highest setting kept the porch temp at 60! In other, smaller, rooms getting a cozy heat is no big deal. The only noise it makes is an occasional (low) click. I'd have given it five stars if the dial were easier to read, and it had a handle on both sides instead of one.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-27410212f4cb4cc5888c35a046ae75cb,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","While walking to the counter to PAY for this release, I turned it over to read what extras were included. NONE!!!!! Nothing!!!! I put it right back on the shelf. I am NOT paying full price for a bare-boned release! The greedy corporate thugs are counting on you to buy this, only to wave something a lot more enticing in front of your eyes when sales for this dwindle! Sick of these rip-off tactics!!! I have no sympathy for their loss of revenue from movie pirating! If they treated their customers with respect, perhaps the problem would not be so widespread!!!",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-a71e7d85b49b4987913af26073634b74,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","There are serious inaccuracies in this book that can cause a great deal of stress for a celiac. The section on medications with gluten is especially troubling as it causes someone who thought they were safe to worry for no reason. Most troubling is her treatment of the risks of cancer. Her treatment is both superficial, incaccurate and unrealistic. First she says that the risk is the same whether you maintain a gluten free diet or not. Then she says that the only thing you can do about it is to not worry about it. Her discussion of picking food out of a sandwiches is poor advice. In one section she understands the problems of cross contamination, yet doesn't seem to understand that picking apart food is more of a risk than using a toaster. Finally, her flip advice about how to avoid answering questions is ridiculous. Why not be honest instead of avoiding the questions. It's up to the person as to how many details they want to give. But avoiding the issue is not the answer.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-d0341c7c72234f89af9ba3ec9085cc58,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","In this book, you travel back in time to a world without the knowledge we have today. In some cases it was better back then. The world was fresh, unspoiled, and there were a group of people that called themselves:The Clan Of The Cave Bear. Ayla, the beautiful heroine, is left orphened in a strange world after her ""tribe"" gets killed by a natural disaster. As Ayla grows, she strugles to learn the ancient ways of the clan. She then has a son. When there is a new leader, he banishes her. To find out more details read the book! Even though I started the series when I was in the sixth grade, last year, I love this series, and have already finished it. I'm dying to read the next one.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-dae428772e8b47aa8122a5e4f3a63edd,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I bought this model 18 months ago. Now it has big problem. I can't rewind the tape well. ""remove the tape"" mesasge always pop up. I sent it back to Canon for repair. They asked me $169 for repair. What can I say now? Too bad camcorder.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-cc44bcd1716b4f62b20d1a90545384c9,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I don't even remember the plot, the resolution, or much else about this. However, I also don't remember it being painfully bad as the previous installment was. You should not go out of your way to watch this, but there are worse movies.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-61dc52c8ef6c46608bc954a39b9f1b5f,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Opened the box, unrolled the mattress, plugged in the motor and then... the motor made a few feeble noises and shut off in less than three seconds. Plugged it into several different outlets with the same results.Intex customer service told me that there are NO WARRANTIES on their air mattresses and the only option was to return it to Amazon for a refund. I will not be ordering any products from Intex in the future.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-0ccc1604d8a7462aa9102f137a3036f7,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This is one of my favorites in the Night World series by LJ Smith. I have a thing for witches, and all the information about actual spells, spell ingredients, circle casting, and witch history was simply fascinating. Thea is a great character, and her relationship with her soulmate Eric is endearing, but the real standout star in this book is Blaise.Blaise seems like your typical wicked witch, but despite her disdain for humans (that's how she was raised so you can't really blame her), she's supremely loyal to her family. What she does in the end for Thea almost made me cry.What I love about LJ Smith's books is that the main themes go much deeper than just supernatural characters; her books explore and highlight the importance of relationships, love and loyalty. Spellbinder is one book I know I'll be reading over and over again for the rest of my life.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-27850dd83cff4202bf7778af070c99bb,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.",This is the first in a series of very good books following the life of a prehistoric woman. She uses creativity intelligence to live in a difficult environment.,Positive
task493_review_polarity_classification,Sentiment Analysis,task493-863dbb5a08c64027a3e83897ce3823dc,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","The pillow case seam tore wide open after initial washing (before I even used the set!). I stitched back up and the rest of the set seems fine. Could just be an anomoly, but beware. But then again, they were only $20.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-10736796cefe44feb0a1eef3a1cf39a6,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","i usally buy these boots from famous footwear and pay like 80 to 90 bucks so i found them on amazon alot cheaper, thanks",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-5baabcd3d70848f19f8ca44457e3cc3c,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Yet another example of an superb book done a serious disservice by e-book publishers.Multiple spelling errors, improperly placed figures & captions, whole sections of the book written in CAPS for some reason.If you are looking for an excellent reference on traditional timber framing, look no further, but please pick up the print version instead of the e-book.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-b593cd8b59924654bc32dd717e2b66fd,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This is supposed to be a romantic comedy, yet there are no comic moments. I could see the potential for comedy, but it just wasn't there. Maybe it's Diane Lane or maybe it's the director. I kept wondering if Lane was playing a teenager or an adult. I couldn't get involved with the character at all. She seemed to be faking it all the way through. I would've given no stars, but I thought the Italian countryside deserved at least 1 star.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-01c8ec0f1bbe40eaa9d24d464601ee68,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","These are very attractive looking glasses that feel very nice. They are well made and not flimsy, yet they are not heavy to hold. They make whatever you are drinking seem to be more of a treat.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-2767e62eab894fe69cab55c42d210b52,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I bought this adapter almost two years ago and it still works-kind of. The insulation on the area of the cable where it enters the brick has become damaged, exposing the outer wire. I taped it up, but there is always a connection issue, where the AC indicator at the top of the screen will often flash to battery power and then back to AC. I keep the AC adaptor in the front compartment of my backpack, so it sees some but not major abuse. I'm sure this won't be an issue if you aren't traveling with it, but I just thought I would relate my experience.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-876d99957065471ab13e5e7caeabf550,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Motorhead put their blueprint together for this album, and it is very good (especially ""Pay Your Price"" and ""I'll be Your Sister"") but they still needed to hone in on the speed and aggression.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-ba08a8e67b2d452caa298f81bea2ca39,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.",It is an excellent concept completely spoiled by bad design!In the heat of the battle an extra click on already selected group can select ALL of you troups and instead a single move/attack you have all your army moving to a position. In this time the CPU kills you with ease.There is no EASY way to tell the arches to shoot a specific target. Especially if there are 10 enemy troops rushing towards you in a pack. As a result they don't shoot the critical ladders but some stupid axeman. Short while after that you have all the ladders on your walls and in a minute all the enemy army is in your camp. Even if you survive this then it is real pain to target the ladders on the walls. You can spend a minute to shoot down one and the CPU does not wait that much.THIS IS A WASTE OF TIME!,Negative
task493_review_polarity_classification,Sentiment Analysis,task493-321516fa26ed4a3b8da9749cf0275a4c,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I personally like the control that the Zen Xtra gives you in organizing and classifying your music. It also creates playlists on the go for you (combining tracks by the same Artist, the same album, or same genre) for easy playback retrieval.The software that it comes with, Creative MediaSource, is great also, however may be a little complicated for new computer users. It lets you edit all track information (Artist, genre, album, track #) regardless of what ID3 tags were used when recording.Also do I need to remind you of the removable battery. Poor iPod users have to shell out almost $100 to get their battery serviced/replaced when its dead. Also you can store, data files, video files, etc. on the Zen Xtra (it's a portable hard drive also)The only negative is the buttons on the case are oddly positioned.Overall I don't recommend this item for newbies. But if you want great control and organization over your MP3s, this is definitely the player for you!!!",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-e890ba5c7be54eb4bd86fd0902b75381,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","A wonderful story but somewhat short. Take out the illustrations and the total story would be two or three pages long. But I love some of the old tales and I love cats, so this was a must for my library. The Puss In Boots reminds me of the tricksters of Native American tales. Enjoy!",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-efa031e74e934c8d99c7d21b23c4ded6,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I bought this for my 8 year old son who is extremely interested in exploring the things around him. The Scope It Out was bought as a stocking stuffer at Christmas and as a companion to his in-house microscope. So he could take the Scope it Out outside and explore bugs, plants, dirt, etc.The Scope It Out was a failure. The directions say to adjust the focus by turning the rubber covered eyepiece - which does not do anything. Then to bring things closer or farther into view, just tip the Scope over. We experimented on various items, such as a fingernail, orange peel, bug, etc. It was a joke. I could do better with a magnifying glass. The optics were below poor.I would not recommend this for any one of any age. Don't waste your money.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-ae52e1eb40c84218a4089206b3e28ccb,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This set was so complicated that we are returning it. My 8 year old cannot figure it out nor can any of the adults who have tried. The instructions are incomplete. I really wanted to like this but it is so complex and the instructions are so poorly presented that we are sending it back - it just was not any fun and actually became really frustrating and chore-like to try to complete the first design. Finally, we gave up and repacked it all.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-3a2b6fa441b74612bdfc199f0bbd516b,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This volume is a major contribution to the history of the Luftwaffe during the Russo-Germano war. ""Stopped at Stalingrad"" is also a richly drawn study of the most important air campaigns in the Eastern Front. Written in an accessible style this volume will be welcomed by anyone with an interest in the WWII. I was very pleasantly surprised by the book and also the quality of its contents. The author did a masterful job of research. Joel Hayward draws on diaries of both key commanders and regular airmen. He also shows that the poorly conceived strategies of Hitler and his buffoon, Goering, dommed the efforts of men such von Manstein, Milch and Wolfram von Richthofen (an outstanding soldier) to come to grips with an impossible situation. I heartily recommended this book.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-a578a3de19e74f8a8163691c500adb7f,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Really, really awful. The sheer paucity of Alan Dean Foster's imagination is staggering. ""Midworld"" was recommended to me by a friend; at first I thought I was the victim of a bad joke. Could be used as a blueprint on how not to write a novel. Witless, humorless, and lacking in even the slightest glimmer of originality. Don't waste your time.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-d89a5f67f04645e7856e72b55c21a070,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","If this is the ""best of the box"" then thank God I didn't buy the box. Most of this stuff should never have left Cobain's closet.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-d78365118b6c4fc3b2d95b80a0cb538f,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I loved the slim design and the USB power so I could power it with my notebook's USB port. The software was an upgrade to the other visioneer scanners I've owned over the years, which is easy to use. However after only a few hundred scans, there's a growing progressive distortion on the left side of images as if blackened, resulting in a very poor scan. I'm throwing it away. Buy something else.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-a3274ffc026b4c23936487c487fd3179,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","The weakest link of the Transformer trilogy; The first two were decent films, how did this one end up so bad? I barely made it through the theatrical viewing, I couldnt imagine buying it and watching it again.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-12a7e0d12dcd44abad6926c771f1de9e,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Im begging you now do NOT watch this film at any cost. It is an awful thing (cant bring myself to call it a film) with shoddy acting horrendous set design and one of the most fake, boring scripts ever. If you really want to buy it I suggest purchasing it for the pure pleasure of watching it burn!",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-e9a86ca53e9e4b0188abd046c8e25fd2,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I could go on and on about the various aspects of quality in this film...I will leave that for other reviewer's of this film. I would just like to add it is a beautiful masterpiece, complete in every way. An experience of old cold war Czechoslovakian lovers...there is tension, sadness, love scenes of high taste and quality throughout the film. Even a special few minutes when every woman watching the sequence on screen, would probably be a lesbian for the day. Its not about sex...its all about living a full life and loving someone deeply...buy this film and sit back and enjoy it...bring a handkerchief along for the ending.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-362975ca606541209c8c6e20a4f90148,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I bought this book because Asimov is supposedly one of the sci-fi greats, but if this book is a good example of his work his reputation is overblown. I found the characters to be flat and one dimensional. The story uses unrealistic plot devices. Yes I understand that it's science fiction, but I find it strains credulity to think that the characters were able to invent a religion worlds-spanning religion in 30 years. It also didn't seem very likely that a 12,000-year-old empire would so quickly crumble into the stone age (I'm exaggerating slightly). I realize that this book was written in 1951 but the high tech stuff in the story was hardly high tech back then, much less in an empire spanned the galaxy.Bottom line: not an especially great read.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-59b4417da0f742ca93df46a97384b97e,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.",the book is ok but I am very dissapointed in the condition of the book as I am reading it it is falling apart from the binding and it was listed as good condition but in my opion it was in poor condition water stains yellowing pages and binding is falling apart for the price I paid I expected better quality I doubt that I will purchase thru this group ever again Sharyl,Negative
task493_review_polarity_classification,Sentiment Analysis,task493-a0b836a2958b44dbb7c8cbdc62430273,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","even for those of you who don't like the older films this one might grab you. good example of film noir with dramatic music, dramatic lighting and well-picked cast. the plot involves a devoted husband and a scheming husband. plot accelerates into a mind-blowing climax.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-53650923f4e54e1d8d21fe1388e9caff,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This is an excellent DVD. The music is fantastic, the singer is great and the musicians are the best. I highly recommend it!",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-2d8032d5b9b8415591e47a75b01b8b73,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Diane Lane is a gifted actress who had just started to come into her own in recent times. I realise that good scripts aren't plentiful for actors over 35, but Diane should have left this one alone. I also have to agree with another reviewer about Diane's facial expressions during this film - quite annoying!Full of every cliche possible, the film does not allow you to think even for a second. On top of that, every scene seemed to be stolen from another movie.The scenery thankfully is the movie's saving grace. Watch it for that alone.Definitely disappointed with this.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-7875036662994cb2a801e2abf251c78a,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This bra is completley worthless! It offers absolutely no support, is cheaply made and does not run according to size. Don't waste a penny on this. You will be disappointed.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-12cdaf066e6a455b85b9d6d58c639989,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.",Insert the CD and listen to the first track. This is everything Nightwish is known for. Any fan will love this album,Positive
task493_review_polarity_classification,Sentiment Analysis,task493-cc2981bfa9eb4eeaabbbba18f75c5557,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Trains, shapes and pegs - a winning combination, guaranteed to make both the child and the parent happy. Good starter puzzle for the 1 yr old range.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-061df1765e6e4b7abd0b2da30df669e8,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Fantastic book! I was kept on the edge of my seat from beginning to end! This book is definitely going to be the start of an excellent series. The novel is based back in Venice, just around the decline of the Byzantium era. My favorite characters were without a doubt Manfred and Erik.This book is an excellent buy!",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-b0a9d07ca7d849d8a07bd72d4cb5d1f9,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","My daughter and her friend gave this film a big thumbs down:""We hated it. We were bored out my minds, and couldn't understand the story line at all. The acting was moderate. The only good thing about this movie was that it made us super hungry, since it was 3 hours long!..... At least smear a little spot of dirt on ""angel's"" face by the end.""""So basically, don't watch it.""""Sorry, people. We are very frustrated right now.""",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-1037d199402f44e18efea980beb62e4b,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I loved reading Dale Carnegie's books since I picked up How to Win Friends and Influence People. His writing style is very easy to read and he is always giving examples to make the content as clear as possible. That being said, The Quick and Easy Way to Effective Speaking is a great book. I personally preferred How to Win Friends and Influence People over this book, so if you have not read that book, I would recommend reading it first. However, if you are specifically looking for a book on Public Speaking, Dale Carnegie is a great author and he has several books about this topic. This one is great and I recommend it.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-61ebc5ad88cb415fa525ac32cb20847f,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This is one of those albums I wish I hadn't paid for. It's an interesting curiosity for the REM fan, but I find it nearly un-listenable. The arrangements simply destroy most of the REM sound. My advice: pass this one by, and pick up the disc from the Royal Philharmonic Orchestra.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-278047354a84438e922414748c81602a,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.",I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear. The design might be ergonomic in theory but I could not stand having these in my ear. They seem to be made of a very thick silicone that has a slightly slippery feel to them. I was really disappointed with these. Stay away if you have small ear canals.,Negative
task493_review_polarity_classification,Sentiment Analysis,task493-9f01a3667bf54676b9f9da615c8a96ac,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","I'm a fan of classics, but I could not force myself to struggle through this book. I could neither identify with the characters (Tess especially seemed extraordinarily weak-willed and passive) nor follow through the endless description of the novel. Iw ould suggest a different book",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-d59fd0e4bc674e42ad0f0442d2780dfa,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","When will people stop digging for the lowest possible price? I would have paid three times this price to have a quality product. After three pumps the check valve that holds the air in the rocket failed. You would push the pump in and all the air would get sucked out of the rocket when you pulled the pump back out. Then the mounting nipple snapped off when releasing the rocket from the clamp. Never worked once! Would like to find one that works, but they all look the same.",Negative
task493_review_polarity_classification,Sentiment Analysis,task493-8705a81b5aea4c8c96084e8c1ca429ba,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This book had a lot of truth to it. A lot of us women take our issues to our hair, and it is not an ethnic thing. Tyson Edwards, the egocentric character, had it pinned just right. However, I was a little miffed that Venus Johnston, who had it going on in every other respect, had to feel that she needed to do something drastic to bring distinction to herself. I really don't think cutting her hair was going to have much of an impact like she thought it would. I understood her plight with Clint Fairchild, but rushing him wasn't going to make it happen any better or sooner. The character I really felt sorry for was Kandi, she was in a no good triangle with one man and then got involved as the rebound with another. She was the one that should have cut her hair off. Trisha Thomas did a dynamite job with bringing this to full circle for us and showing that a woman doesn't have to rely on her vanity to make it in life.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-acd0458c6a9d408f9c16999721b7d1d8,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Mary Prankster may offend the meek...but they can go elsewhere, 'cause Mary scores another hit. It's great!",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-5748cd4ab0f441d6b5660e95224e6f21,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","This science fiction novel walks around the speculative situation about a natural (not social and not even political choice) population distribution, in agreement his skills and gifts.Naturally many facts occur in this interesting tale , but the most remarkable issue is to make us think the elusive dreams about a better and even pacific society.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-69298644c82c4eed9e52d8157f628a43,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.",I have purchased several M&D puzzles for my 3 year old granddaughter and she loves putting them together. Very durable and colors are so vibrant.,Positive
task493_review_polarity_classification,Sentiment Analysis,task493-770e1fe05812408e8fb970f3945aec8c,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","Yes, you can catch this program running in syndication frequently on many different channels, so why buy it? Well, I started thinking about a time in the future where it may cease to be aired and I feel this is a show that will continue to make me laugh way into my golden years :) . Yes, the situations they get into at times is over the top, but I know that I like watching television to ""escape"" my life and this is great entertainment. All of the actors do a great job, but John Ritter was a genius in his acting and comedic timing.",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-eee6e74112fb4972a3550c515af4659b,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","consistent production quality like first two movies in the series..and like the other series movies,plenty of humor from the additional characters ( and first-rate actors) thruout the movie",Positive
task493_review_polarity_classification,Sentiment Analysis,task493-d99bf039b5ab4f7a8c6daf7a11ef5aeb,"Given reviews from Amazon, classify those review based on their content into two classes: Negative or Positive.","My work takes me out in bad weather frequently, and I really need a boot that will keep my feet dry. I have suffered through 3 different pairs of ""waterproof"" boots that gave me no protection--you get what you pay for, I guess. Someone suggested I order from L. L. Bean, and I was getting ready to fork up the dough, when I saw these in an e-mail from Amazon. They are not fancy, but they ARE waterproof! And, after an initial breaking-in period, they are quite comfortable. I am thoroughly satisfied with these boots.",Positive
