task_name,task_family,id,definition,inputs,targets
task478_cls_english_music_classification,Sentiment Analysis,task478-909893fcdcca47eb9e02fb2df4c40f6e,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Massive Attack want your Protection!!!!! . Protection was released in 1994. With Tricky already having success with his own newly made group Portishead, & with their massive hit album Dummy just around the corner, there was alot of pressure on Massive Attack. So on the album they used Everything but the girl's Tracy Thorn on lead vocals to replace Blue Line's female vocalist Shara Nelson, although she would return for the 1998 smash hit album Mezzanine.    The album begins with the lushous Protection, the groups sound has definitely changed, as it's more of a heavy beat than the first album & Tracy's vocals really work here. Karma Koma is next, this would be a very popular radio hit, and remains to this day perhaps the groups most well known song. Three is quite a dark track, again Tracy on vocals here, whilst the ellegant yet dark instrumental Weather Storm continues into the darkness. Spying Glass is a more of a hip tune, performed by Del Naja, whilst Better Things is a smooth sould tune, skillfully performed by Tracy. Euro Child is suprisingly the first rap song since Karma Koma (I say suprisingly as Blue Lines contained alot of rap tunes in it) Tracy's on vocals again for Sly, which returns kinda into the darkness, whilst if Sly was kinda returning the second instrumental of the album Heat Miser is definitely in the darkness. The album strangely ends with a live rendition of The Doors classic Light my Fire, but done in Massive style, it has to be heard to be believed!!!!    Protection is definitely different from its predecessor Blue Lines & whilst I'd definitely recommend it, I think I would advice people who are new to the group to buy Blue Lines first as Protection may be a bit too much for them to handle at first. The band would continue their direction towards darker music four years later in the smash hit release Mezzanine!!!",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-d5d8140a62d04fd3848f3e09a94acafe,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Essential Beach Boys . If you're looking for a collection of just the hits, stick with 2003's SOUNDS OF SUMMER. If you need a nostalgia fix for the Beach Boys' best albums of the Sixties through the mid-Seventies, pick up the two-fers of their classic albums from SURFIN' SAFARI through SURF'S UP. However, if you want a solid overview of America's most influential band and why Brian Wilson is regarded as a genius, wrap your ears around this 5-disc GOOD VIBRATIONS box set. Brian Wilson and company take you on a  magical history tour from their debut single ""Surfin'"" to their final No. 1, ""Kokomo."" ESSENTIA",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-aecfc6190abd41d2814b0b0553d81327,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.",disappointing . Such a title should deserve better quality... Other CDs of Piazzolla are much better,NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-a6a5fd89b8f3442493adfcf8ee2132cd,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Incredible Mix . Andy C is the best DNB Dj in the land, and this mix confirms it. This mix is insane. The best tracks on the cd are Bandwagon Blues and my all-time favorite track HOTNESS. Andy C mixes so smoothly and vividly. And for most of you who have yet to hear Andy C's next Drum and Bass Arena CD; you're in for a treat. It far surpasses Nightlife. So, if you loved Nightlife, you'll be blown away by his next Drum and Bass Arena mix...Keep Ya Heads Rocki",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-7590555e4efd4f3185a0d7b827b948d3,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Iron Butterfly Live . As one of the founding fathers of today's heavy metal rock music, Iron Butterfly has them power, drive, and sound that made them unique in the world of rock music. This live album serves as a testament to that fact. Eventhough the recordings of live concerts from the late 1960's through the mid 1980's was primative at best (by today's standards), this live recording of Iron Butterfly captures most of the groups best music durring their prime as a chart-topping group of that era. This is a ""must-have"" for all Iron Butterfly fans",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-f4aa99e8fcd344d9a5ca1789d41ec0c4,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Don't Expect Hip Hop & You'll Be Fine... . Reading all these reviews, you've got a whole buncha people bashing on this CD because it's a dance album.  Well, to all you that don't know Norman Cook, AKA Fatboy Slim is in fact a dance artist who produces dance music, don't go into this album expecting anything different.  Mr. Cook is a genious and his singles time & time again are proven not only to be sucessful, but also timeless(aside from the tracks that the top 40 radio DJs get ahold of and cram down our throats a zillion times until we never wanna hear 'em again...  Thanks for that by the way, you're doing the world a great service).  As far as not understanding ""Star 69"",; what is there to understand.  ""Star 69"" was made for one reason & one reason only, to make you shake your butt.  If you're looking for meaning in music, go listen to Yanni, or Enya, or Celine Dion, only listen to Fatboy if you wanna boogie to the MFin' oogie.  As far as the guy bashin' ""Bird Of Prey"", it's Jim Morrison dude; what more do you need.  For those of you who don't know musicians outside of the Backseat Boys, Jim's the lead singer from The Doors, & one of the few truely brilliant musicians of ours any other generation... ever.  Basically I'll put it like this, don't bash on the man because you're to sheltered to understand good music unless it's played for you twice every hour on the hour on the radio or MTV.  Cook's music'll be around alot longer than any one of your 1 hit wonder's out there.  Just because Norman makes his own music, & not from some mold given to him by some slimey record executive doesn't mean his music is bad.  If you don't get it fine, but don't bash on something just because you're to shallow or close minded to understand.  Open your ears and give it a shot, your brain will thank you",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-b533f65321954b3994a54db5c5402eaf,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Excellent performance practice, Complete recording . This recording of Messiah is an attempt at using period instruments (either authentic or replicas from the Baroque period) and performing it in the correct manner of ""Baroque performance"" (at least as best as we can know).  Clearly there are many difficulties in trying to accurately pull this off, but the result does seem to be very Baroque.      Reviewers have two main objections, which the prospective listener should keep in mind.  Many Messiah fans are used to ""un-Baroque"" performances of Messiah--a 100+ member chorus singing with a full tone, a large orchestra, large dynamic contrasts, and slower tempos.  When people accustomed to such performances hear Hogwood's recording, it is often labeled as ""dry,"" ""unemotional,"" or ""light.""      Other reviewers object to the quality of the performance itself.  I think that the soloists could do a better job.  The bass is strong, but he could be better, and I think there should be more ornamentation overall.  I personally like the sound of boys singing instead of adult women in the choir, but others may differ.    Other Baroque recordings such as Gardiner, McGegan, or Harnoncourt are also good period recordings.  If you want more traditional interpretations, take a look at Thomas Beecham's or Robert Shaw's recordings.  If you're looking for a complete, scholarly interpretation, however, I think this is a great recording.  Oh, and the accompanying booklet is great, too--very thorough.",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-1ff2504c3d8e486b911968f68664120e,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","waste of time . yo for any body that buys,listens or even believes a drop of what he says on this album you are is guilty as he is. Go to [...]and see the real truth. By the way that is not my web site for those that think im trying to get a financial plug and i make no funds or get any love offerings for ditributing this info. May God through ""the real key"" Jesus Christ forgive you and bless you for being so blind",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-08df4202023a4bce819afca24b278ffc,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","no go. . yeah....this cd bit.  i bought chillout sessions 4 last year, and looked forward to buying this compilation as well.  unfortunately, it didn't live up to the last one.  out of the 20 or so tracks on the first cd, i liked 2-3...and they were all on other compilations i already own.  the same was true for the second cd.  this was not worth the money.  i was very disappointed",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-13b043a3338e400b97858bb682d32658,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","If your heart beats more than once an hour, DON'T BUY THIS ALBUM! . First, I should remind you, Dear Reader, that since italics, boldface type, and underlines can't be used in these kind of reviews, I have to use one capital letter in some mid-sentence words to slightly stress them and use all capitals to stress other words even more!         Anyway, one star on this review is one star too many to give this album and band.         I received this album as a gift for my birthday while I was on the other side of the country.  I'd never even Heard of this band until then, much less any of their songs by pure and simple osmosis.  When I finally got around to taking it out of the wrapping and putting it into the CD player of my car on the way to work and back, I was not impressed with the opening song, nor the second, nor the third, etcetera, and so on, and so forth ...         I kept wondering if this coma-inducing drone (interrupted only by the screaming of the word ""Nothing"" at least 20 times at the end of the first song) was some kind of tactical build-up by the band so they could eventually break out a song that made them at least Somewhat Big (much less a hit) to start the party.         You know the kind of song I mean, don't you, Dear Reader?  I mean the kind of song that makes you think ""Whoa!  Who's THIS?!"" because it has a either a great opening, or a great first line or four, or at least Something to grab your attention within the first minute, like Ani DiFranco's song ""Out of Range"" would do in less than 16 seconds.         Anyway, MANY extremely torturous minutes later, the 9th song came along (ironically for me, it's called ""Wishful Thinking"") and I honestly couldn't take anymore of this DRIVEL!  I gave this band A Whole NINE TRIES to make something that at least Resembles an impression and all I got was only Slightly less musical boredom as when I did when I once tried to listen to the only bad album I currently know by Tangerine Dream: ""ZEIT"".  That album, by the way, was basically four 20-minute bits of what seemed like people in an orchestra tuning up their instruments and eventually matching one single note with each other BEFORE the conductor starts a symphony you never get to hear.       As I said, this album is only a micrometer less boring.         I honestly cannot understand how anyone who scouts for the music industry could have happened along this sorry excuse for a band and thought to themselves ""WOW!  These guys are On FIRE!  I must get them to the studio and P.R. them IMMEDIATELY!!""         Let me put it this way, Dear Reader: Remember that song ""Next Time I Fall In Love"" by Peter Cetera and Amy Grant back in the mid to late 1980's?  In comparison to the so-called songs on this album, that cutesy ballad will sound more intense and energetic than ""Paranoid"" by Black Sabbath.       Maybe Wilco got their record contract by winning a contest of who could bore an audience the quickest.         Oh, and if you're wondering to yourself, ""Oh yeah? Well,  let's see this guy (as in ME) make a Better album!""         I already Have made a better album and I'll gladly show it to you.  Leave me a response to this review if you want that proof.    AAAaaannnnnd ... CUT!  That's a wrap",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-dee76096563a4f4d97d20f796c01a81c,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","WHAT A SHAME... . THIS MAY BE A GOOD SOUNDTRACK, BUT WHAT THE HELL..I'VE SEEN THIS FILM A HUNDRED TIMES, AND I NEVER FROGOT THAT SONG WHEN HE WAS RIDING IN THE HELECOPTOR ON THE WAY TO VIETNAM.I COULDNT REMEMBER THE NAME OF THE SONG AND FORGOT WHO THE ARTIST WAS.SO I SEARCHED ON THE CRAPPY INTERNET.... FOR OVER AN HOUR MY POOR TUSH HURTS, AND I FOUND NOTHING, AND IT'S A CLASSIC SONG!!!!! SO I THOUGHT TO MYSELF MY BROTHER MIGHT KNOW, SO I SAID TO HIM, REMEMBER FORREST GUMP WHEN HE WAS IN THE HELECOPTOR AND THE SONG WENT ""THERE MUST BE SOME WAY OUTTA HERE"" AND IMMEDIATELY HE SAID JIMI HENDRIX, ALL ALONG THE WATCHTOWER.... SHAME SHAME WHOEVER PUT TOGETHER THIS SOUNDTRACK NEEDS TO BE SMACKED UPSIDE THE HEAD.. WHO WOULD FORGET JIMI, AND THAT BEAUTIFUL CLASSIC SONG. NOW I KNOW, NO WONDER I COULDNT FIND IT. IT AINT EVEN ON HERE! AFTER ALL THOSE CLIPS I LISTENED TO. WASTE OF TIME, PLUS WHAT A DISAPPOINTMENT TO JIMI FANS.",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-36caf3d5d05b4e91acc6f1f02bfe5499,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","...remains the favorite. . It's a tough call between this Red House offering and&quot;One More Goodnight Kiss&quot;, but this record remains my favorite Greg Brown album and one of my All-Time Favorites (mind you, most of Greg's albums appear on  that ATF list!). Each song takes you through the country, no matter wh'er  you live there or not. If you've ever sweated in a growing season or you've  walked a gravel road, this album's for you..",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-6ba6e30056a74bb699cb35937997645c,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Extra Cheese . I bought this CD because this band is from my home town and I've heard good things about them.I hate to have to bash my own city but if these guys are the best Vegas has to offer I don't see much hope for our Rock Scene.This band is no different from most of the other bands you hear on the Nu-Rock stations.It  reminds me of 70's bubble gum pop.Sure some of the songs are catchy,but in a David Cassidy sort of way.The singer sounds like he should be working on the Vegas strip as a Cher Impersonator instead of attempting to sing in a rock band.The Drummer is Boring.His style is Rigid,and it lacks soul.The Guitar players riffs are Flat and uncreative. Every song is about a girlfriend,or breaking up with a girlfriend...Nothing special here.It's todays Glam rock, nothing more...Save your cash",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-4cb19e193f2f40608fdd48d08e9236a8,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Best Disney Film Score . While I'm not always a big fan of the musical-esque style of Disney movies (although the kids love it, and that's what matters), Sleeping Beauty is one of the best orchestrated films I can remember.  George Bruns does a brilliant job of arranging Tchaikovsky's score from the Sleeping Beauty ballet.  The recording itself is decently remastered, and the small ensemble performing is excellent.  Mary Costa's vocals are flawless and almost supernatural.  If ever there were a disney soundtrack to own, this would be it",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-647a9c54e5c74764a6988a995cbe0cb0,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","One of my favorite albums of all time.  She is an amazing songwriter. . Not only is Pink an amazing singer, but her lyrics are soo deep and personal.  I love people who write about the sad times because a lot of people needs to hear something they can relate to.   Family Potrait speaks to a lot of people, including my brother, who overhead the song and keeps requesting me to replay track 7.   The whole album is a work of art so it's hard to choose, but if I had to choose, my favorites are Don't let me get me, Just Like a Pill, Family Potrait and Lonely Girl.  Pink's voice is soo raw and real that you can actually feel the pain in her voice.  Once you listen to this album, you will want hear more.   So I will go ahead and let you know that her third album is Try This and her fourth, which is her best thus far is ""I'm Not Dead"".  So please give this album a chance.  Pink is a real artist and she will be around for a long time because she is true to herself.",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-9d7424ddb5724a3d9665ff97f9954b55,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","(Rating: 1 out of 10/) This Ain't Even Good Pop Music! . Now usually if I know 100% that something is wack, I won't waste my money on it and can just download it for free. Now I wish that I didn't even do that at all. A lot of reviewers seem to have faced the facts: Paris CANNOT SING! This here has proven that clearly. Now that I think about it, what can she do?...other than being a rich [female] who keep her name in the news (That ""E!"" channel if anyone actually watches that) on something stupid. Now on to this. There is no other explaimation to it except that it sucks. The original song sucks, and the four remixes are even worse, not to mention that some of them are pretty long in length. But lets face the facts; despite many 1 or 2 star reviews, bull [...] music is going to sell. True, if the rap group Dead 4 Life can have a high selling single ""Laffy Taffy"" and have their album go gold, there is no telling for what numbers Paris Hilton will put up, just because it's her. Easily one of the worst songs I've heard in the past 5 years.      Take my advice: There is halfassed talent out there that is better than this. Also $18 is too much to have something to sit your drinks on. And if this is imported, it should have been confiscated when trying to get through U.S. customs. It's THAT bad!    When songs like this see the light of day, you know that shes doing whatever she can to stay relevant.    Lyrics: F  Production: D-  Musical Vibes:",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-f593bb347b374514903f1241bed884ef,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","vote it off the island . Vote this one off the island: 19 overproduced prog-tropical instrumentals consisting entirely of primitive thumping, chanting and grunting - sort of a new age tribal orgy with pygmy porn music composed by Phil Collins. It's all supposed to convey the drama, intrigue and relevance of a TV show (Survivor Yell, Mud Bath, Chase Race, Tally the Vote, I Can See It, Buzzed) with no drama, intrigue and relevance. A desperate last ditch dig for one of the most unimportant moments in television",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-f2ea6ff6722544648bbe4604935ae503,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Aw, come on people ... . Although I consider ""Too Much Time On My Hands"" a guilty pleasure, Styx is to rock music as Pee Wee Herman is to pro wrestling.    Many years ago, I had a guy working for me who had been a roadie for Styx in his younger days. He told the story of the night the entire roadie crew walked off the job -- they just couldn't stand to listen to the ""music"" anymore. What else is there to say",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-b6b3e210cc6046e2990080d01136ef69,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","One And Only Michelle Tumes . Although not as beautiful as her previous release(s) this album is still a triumph of beauty.    Her voice is still undeniably pleasant here, and every song has its strength.  Personal highlights include 'The Light', 'Image Of' and 'Blessings Flow'.    Certainly a complete change of style from her older work, but still more than sufficient for any Michelle Tumes fan and anyone into Christian music",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-b2b60168543d49a193eb2a67ba2fc557,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Scarface and Ludacris Is the King Of The South!! . i agree scarface is very underrated and he should get more credit than he usually gets but yo, he is rich as hell. his albums may not sell as much or get much publicity but he is CEO of Def Jam South and he is the one who signed Ludacris to Def Jam, so its without a doubt Scarface definetely knows how to find talent and make mone",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-425c92f508ab4382a36b0c737d7ba3d3,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","One of my all time favorite CD's . This is an excellent CD.  It is fun to dance to, sing to, and drive to.  It doesn't matter if you like country music or not-you can enjoy Keith Urban's music.  Even better than his CD's are his live shows.  Well worth the ticket price and one of the best concerts you will see.",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-4a0e089d4d3949b9a022272239f23e65,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","The Jacksons: Re-Invented, or Re-Controlled? . In 1975, Joe Jackson was tired of Motown Records controlling his childrens' careers. So he moved them over to Epic Records. The newly Christened ""Jacksons"" had to prove themselves to not only CBS Records, but to the world that they could produce, write, and perform their own records with plausible credibility.So instead of being controlled by Henry Cosby, Hal Davis, and to a lesser extent, Berry Gordy at Motown, their direction was handed over by Epic to Philidelphia Phunk-Meisters Kenneth Gamble, and Leon Huff. They had a tremendous string of success, with Teddy Pendergrass, MFSB, Harold Melvin, and The Blue Notes, and McFadden and Whitehead to name just a few.  They took the Jacksons' original songs, brought them into the studio, worked their Philly majik, and out came one of the greatest Soul records ever cut on wax. From Start to finish, ""The Jacksons"" takes you from one Phunkified Phunk Phest top the next, starting with ""Enjoy Yourself"" and Culminating in the Phunkadelic ""Style Of Life"". When I was a child I heard this record, and originally thought that ""Good Times"" was the Jackson's remake of the theme from that TV show. But it was pure slow Phunk. Phunk-da-fied-, Phunkalicious, or just just plain Phantastic, The Jackson's Epic Debut is Phat",POS
task478_cls_english_music_classification,Sentiment Analysis,task478-86971896e917451190878fbca3f4499f,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","this album blows . the vocals are hella cool but the lyrics are g.ay, and i the layering could have been better.  I kinda like this band but i think  this album could have been alot more then it was.  oh well what do i know, i am not doing what their doing, im siting on a computer crying about it, oh well whatever their lucky but i still hate this album, but its still semi ok but just not for me, it make me  yaw",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-1f36b04b666b483493d1b0a67860930f,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","missing something . Based on my affitnity for the blues/rck genre and the 5 star rating of Joe's playing I picked up the CD/DVD combo(Amazon) and was, I hate to admit it, dissappointed. Granted, he can play and has good chops, but for me, something was missing. Maybe that intangible. The fire that comes through  the amps. Not that his playing was not emotional or inspired form his point of view, but for me it was lacking. I need to watch it again to see if I feel the same way. Like the a previous two star reviewer, I would have enjoyed seeing this guy in a local bar or someone's basement and would walked away satisfied. But when you start playing with the big boys, this guy comes up short",NEG
task478_cls_english_music_classification,Sentiment Analysis,task478-c368a0ab3be1402cac766a97c1665a3a,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.",Very very very nice . This cd is light hearted and FUN,POS
task478_cls_english_music_classification,Sentiment Analysis,task478-c4080e148eb24126abed3af51d6ace73,"In this task, you are given music product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","An essential component of a good old-time collection. . Gid Tanner is a legendary old-time fiddler, so much so that old-time fans are frequently seen wearing t-shirts that say ""Gid is My Co-Pilot"".  The old-time style here is, to discerning ears, quite different than the more common ""Round Peak"" style, made most famous by fiddler Tommy Jarrell, and quite obviously different than, say, Ozark fiddling.  None of the styles are any better or worse, just different, and serious old-time fans will enjoy picking apart the nuances of styles.    More casual old-time fans will enjoy this record as well, though, for both the excellent repertoire and top-notch musicianship.  If you think O Brother Where Art Thou is the real deal, I suggest picking this up and having a listen",POS
