task_name,task_family,id,definition,inputs,targets
task476_cls_english_books_classification,Sentiment Analysis,task476-8701252ab40b49a8ba1ab2ab5b318dda,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.",bed knobs and wonderful . I bought this book after see the movie as a child still great loved every minute of it,NEG
task476_cls_english_books_classification,Sentiment Analysis,task476-0be2e11f8c234107b2de894136de47f9,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","A Must Read for history enthusiasts . Sheldon Stern has presented a harrowing study of one of the most dangerous events in World History - The Cuban Missile Crisis. In his book, The Week the World Stood Still: Inside the Secret Cuban Missile Crisis, we are presented with an event whose story line reads like it was written by a Robert Ludlum-like mystery writer, this story, however, was frighteningly true history. With the careful, thoughtful, and thorough research that is Mr. Stern's trademark, the reader is presented with the complete inside story of that fateful week. This is a must read for, not only students, but adults as well. Kudos",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-62c10bd00c5f4425ba6f69ade470b8c7,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","sad . Hello to all those who have read this book.  After reading your reviews abour this book i felt i must say something.  WHy are you so set against God and Christianity?  One of you said this book was what made him rejest Christianity.  Christianity is not some weird religion,  it is the faith that Jesus Christ died for all humans, who He loves so much.  Where are you going after you die?  Christ is waiting for you to call to Him and ask for eternal life.  The Bible isnt some whack job scribbling stuff down, it is God inspired.  There are more manuscripts and texts to prove the Bible is real and written by those who claimed to write it.  there are more manuscripts than that of Homer's The Odyssey, yet we regard that as true.  So the Gospels werent written right after the disciples were with Jesus, but they were written at a time when those people could still remember their times with Christ.  I am going to wrap it up now, but if you want to hear the real TRUTH, read God's Word.  If you don't believe that, there are so many books that so the incredible evidence for the Bible.  The Age of Reason was written by a man who hated Christianity.  PLease do not just accept his writing without looking at the BIble.  Jesus Christ loves you, and he longs for you to accept Him so He can change your life and give you the awesome gift of eternal life with Him.  Thank you",NEG
task476_cls_english_books_classification,Sentiment Analysis,task476-5ab0b48d97aa4efa92cf4eb7a8ccc503,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Yes, Stephen King really IS that good . There was a time when Stephen King was one of my favorite authors. Then I started hanging out with a better class of authors, hehe. But now, he is once again one of my favorite authors. As I said before, he's raised his game. ON WRITING and everything after. If it's a re-issue of an oldie, well, it has a new introduction by the guy who wrote ON WRITING, and that alone makes it worth buying again. Truly, I love every word he's published for the past five years. The guy was already (perhaps) the best seller of all time, and he wasn't satisfied. How great is that?     What we have here is a collection of 14 short stories, some just creepy/scary and others literary. It's a wonderful mix of what we've always known he excels at and what we may not have realized he excels at. Several months back, I heard some scary rumors to the effect that he might retire. That is not allowed. Stephen, if you retire, I'm gonna round up Annie Wilkes and we're gonna make you shave Picasso's neck. So there!",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-4226e8c1c15c437bb5b28bc10d4b925a,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","vampire Christopher . Christopher Byron's sensibility indicates that he is a small-minded, pathologically envious little weasle of a man, who tries to puff up his empty meaningless life by attempting to denigrate a great woman who has brought great beauty and grace to our culture.  Unless you're one of those nasty-spirited people who find glee in joining the pack of hyenas who hate powerful, brilliant, talented women because the light from great women's souls is too bright and reveals too vividly your pathetic life, avoid this book. Byron is simply a mean little vampire, trying to suck money and notoriety from the life blood of Martha.  Shame on John Wiley &amp; Sons for publishing this book",NEG
task476_cls_english_books_classification,Sentiment Analysis,task476-f884cdd614064133bcf1c8bc0f576c62,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Nice sequal to an AMAZING book . YOu must own Cloudy With A Chance Of Meatballs...please go buy that...then if you love that, you can get this book - which is a really nice sequal..    recommended",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-cebee5cc13e4474fbf6667a471996817,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.",Contagious! . If reading is a disease then this book will give it to you.  Manguel's insights and passion for this remarkable human experience will keep you glued to the page,POS
task476_cls_english_books_classification,Sentiment Analysis,task476-7079f34f38534807a4393326a23480b9,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","A different outlook on life! . A confession of an Economic Hit Man was excellent book on the United States government raises to global dominate via corporation American and private organization.  The push for global dominate has been forced upon Americans through education, and media outlets.",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-ec1e6b60635d4e178011cedc9e90a11c,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Detailed transformations of algorithms for optimal desighns . This is an excellent book, written by one of the authorities in the field. It offers detailed design techniques that will help the system designer explore the 3-dimension design space and achieve optimizations in all or  either of: area, time, energy consumption. The use of specific examples  illustrates the techniques, while complicated backround information is  well-organized in the Appendices. I used the book as a recommended text  book in my 1-semester ""VLSI Signal Processing"" graduate-level class and the  students really loved it. It covers all availble techniques, from the  simplest to the most advanced ones, with full explanation of the theory,  with complete and detailed implementation steps for a wide range of signal  processing algorithms.Since the book does not deal with the design at the  physical level, but with transformations of the processing algorithms so  that their VLSI implementations will satisfy certain criteria of  optimality, it is not absolutely mandatory that the reader has already  taken courses in VLSI design, although this could help appreciate the  benefits offered by the techniques detailed in the book. The exercises  found at the end of each chapter help the reader apply the learned  techniques in all kinds of applications. I am convinced that the  thoroughness and the high standards accomplished by the author in the  writing of this book will help establish it as the leading text or  reference book for several years to come",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-5536dd472de44ccb9694a3e3130b82c9,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Disappointed . Nothing new in this book and CD does not add to the value of this purchase. I purchased the book and CD combination in hopes of having experiential exercises. Exercises are provided, yet the author merely explains these on the CD versus guiding one through a meditation. It feels as if he is merely reading the directions for the exercises and the exercises are not new or imaginative. If one is new to self help books on healing trauma or anxiety, this may be the book for you. I've read and heard authors and psychologists talk about the flight and fight response over 20 years ago. I, personally, have found more healing/success in spiritual books, guided meditations or intense physical exercise where my heart rate increases or in strength training.",NEG
task476_cls_english_books_classification,Sentiment Analysis,task476-3c02914058c541d4b2bb2b37440af21c,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Interesting but not the greatest . I remember reading this work years ago in connection with the study I was then making of American Jewish Literature. My impression was much that of another Amazon reader. It is at times a vivid account of a new immigrant experience, but the tale is not told with the deepest intensity of feeling. It may be unfair but the comparison which comes to mind is with Henry Roth's ""Call it Sleep"" which is a fictional work but one which goes deep into the soul and consciousness. This work is a more externally directed narrative, and has its virtue in giving a picture of one person's move to the New World",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-5c81ee5c47f947b9a8a72a571b7c2767,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","excellent study . I wanted to express my agreement with the September 2005 review of Understanding Paranoia in the Journal of Nervous and Mental Disease, that says, ""This book is an important and useful work...beneficial to laypersons...also helpful for clinicians...a valuable guide."" To me, that says it all.",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-e05d9ddee5214f8791e8b962b6032c68,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Worth catching as it falls into book stores . &quot;'Introduction to Fall Protection' by J. Nigel Ellis, is a  masterpiece in the art and practices for fall protection. Excellent resource packed with useful information.  The great value in this book is that it simplifies an otherwise tough subject!   It will, no doubt, save many lives.  How much more worth could you get than that?&quot",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-a29922d7702f48dcb7a757672b97871e,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Complexity through connections . The work of Duncan J. Watts was admittedly inspired by the work of social-psychologist at Harvard University, Stanley Milgram, in the late 1967 on experiment on the problem called ""small world"" problem: ""anyone person in the world could be reached through a network of friends in only a few steps; in Watts language, ""after the cocktail party banter in which two strangers discover that they have a mutual acquaintance and remind each other what ""a small world"" it is. Surprisingly, Milgram's results led to the phrase ""six degrees of separation"": the degree of network of friends between me and you will never be more than six! I know someone who knows someone who knows someone else who knows someone that knows someone who becomes my friend!    I feel a must to urge the readers to read the book in order to understand further what science of network can give us. Among the popular books of networks, reading Watts' Six Degrees is important since the book was made seriously by the author for unlimited readers. It is a time for physics gives something valuable on constructing new scientific sociological work to day.     Hokky Situngkir  Bandung Fe Institut",NEG
task476_cls_english_books_classification,Sentiment Analysis,task476-850dae6fb71341c29e445d5498a95c42,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Know when to hold em and fold em. . This is a great book, I found it full of excellent ideas on how to judge the appropriate pot and hand odds. Would have gotten a five star but is somewhat complex ar times",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-6b43f4d99bff426b9db2d01421ae4699,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","A Master Storyteller - A Masterful Rendering . Chris Abani ranks right up there with Chinua Achebe and Wole Soyinka in my book. He peels away the glossy shell of life and dives right into the soft underbelly where life and death compete side by side.     Graceland took my breath away with its vivid rendering of Lagos and Nigeria, it's compassionate protagonist, and its heartfelt stuggle to do more than merely survive.  Abani writes with such passion and insight that I was easily swept away with every sentence.     I used to work in Nigeria, and it all came rushing back to me with this book - the sights, the sounds, the smells, the pace . . .  it's all there. Raucous music mingling with car horns. Burning tires overpowering the barbeque chicken. Palm wine and beer. Overfilled jitneys. Waterlogged slums. Bar Beach Market.     I have read this book twice already and am still not tired of it. In addition, I've read his poetry in ""Daphne's Lot"" and ""Kalakuta Republic"" and found them to be as melodic and memorable as ""Graceland.""     I definitely recommend that you buy and read this book. It will earn a place in your heart and your top ten fiction list.",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-af993b478a454cc7a6441d83959101fe,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.",Men sharing . It is good that men should dwell together.  Men should share their experiences with eachother,POS
task476_cls_english_books_classification,Sentiment Analysis,task476-3b8cbde67b1f44db9ca532d7eb6a9ab6,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","The Best of Marquez . One of my favorite books. I read this again a couple of months ago. Florentino Ariza's 50 year unrequited love for the haughty Fermina Daza is an amazing allegory of human love. When Fermina marries another man, Florentino doesn't ever give up. Doggedly he spends his life planning for their eventual getting together. In a way he is a ridiculous Don Quixote, undaunted by reality, pining over a lost cause. Somehow this bizarre little man hopes on. No, he doesn't hope. He insists. He becomes president of the local shipping company, he redecorates his childhood home with his love in mind, his love of the arts mirrors his love for her. Why does this work? Marquez is just a genius. He simply lets the characters tell their story and he writes down their words. And so they come to life",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-1c4ed1c4f415458694390227e3fa8165,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","Excellent Resource - for Traditional Weddings . This book has been a very good resource for our wedding.  However, I have found it lacking in a few areas.  It does not have any information on destination weddings.  I was also a little disappointed to not find a section on how to tastefully handle a departed parent.      Overall, this is the best book I have found on the topic of wedding ettiquette and it meshes nicely with Emily Post's Etiquette.",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-ea63008dd8844ca7a4502f37de32e145,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.",Superb book for explaining online option trading . The book is clearly written and it solved many of the mysteries I had concerning trading options.  An excellent feature of the book is that it gives the addresses of many online sources for stock or option information,POS
task476_cls_english_books_classification,Sentiment Analysis,task476-d88fb32037d949d486827540c3c09118,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","A most amusing memoir . Content aside, whether or not you are interested in the Nixon administration, this is a wondeful memoir written in a very readable yet elegant style.  I suspect that Safire had the Earl of Clarendon leaning over his shoulder when he wrote this.      It's full of wonderful character studies of the major and minor players in the administration.  Safire is not enitirely candid in what he writes and he does pull his punches, but if you are good at reading between the lines, it's all there.     A very enjoyable read.  Each chapter focuses on a person or key event during the years.  Watergate is covered but only tangentally",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-d160855c8ae14e20925128d9a7b634db,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","THE Book on Christian Ethics . This book is, I am convinced the best overall introduction to Christian ethics and the thought of Stanley Hauerwas.  Hauerwas has certainly written many wonderful books, but this one stands out in that it encapsulates a fairly coherent and articulate manner, his conception of what Christian ethics is and how they are lived out in the life of the church.    Hauerwas first offers a critique of ethics that would have pretentions to a universal status.  The way he states this is that all ethics require a qualifier ('Christian', 'Jewish', 'Hindu', etc.).  Every concievable ethic is grounded in a tradition and a narrative that gives substance to the ethical claims.  Thus, even though Christians believe that Christianity is true and Christian ethics are the right way for all people to live, this reality cannot be known without becoming a Christian, thereby making the stories of Israel and Jesus your story.  Thus, Christian ethics are not universal in the sense that they can be percieved as correct by anybody.  Rather to understand Christian ethics as true, one must be transformed through participation in Christ through the church.  This, of course grounds Hauerwas's claim that the church as a concrete community is the locus of Christian ethical reflection.    Obviously, the major theme of this book is nonviolence.  Hauerwas grounds this approach solidly on the narrative of the cross and resurrection of Christ which he holds to be decisive for the content of Christian claims about the world and life in it.  Over-against those who advocate an ethic of justifiable violence, Hauerwas contends that Christian ethics must be informed by the Biblical narrative of Christ, who won God's victory precisly through rejecting violence and inaugurating God's kingdom of justice and peace which the church is called to embody.  Hauerwas's ethic, contra Ramsey, Gustafson, Niebhur, Neuhaus, Stackhouse, Novak and others argues that Christ's teaching, life, death and resurrection should be decisive for our ethics, rather than dismissed as irrelevant.  In much of this Hauerwas draws on the excellent work of John Howard Yoder in ""The Politics of Jesus"" and ""The Original Revolution.""    This is a vitally important book, even for those who disagree with Hauerwas's Christ-centered, ecclesial ethic.  He very clearly shows in this book how his ethic takes into account the importance of deicisions and cooperating with non-Christians in the interest of social justice, issues that his critics often ignore in their overblown critques of his work.  This is a vital book for Christian theologians, ethicists and the all Christians who desire to take the gospel seriously.  Highly recommended",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-9693f38461ca4507b57b4c002d565879,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","As a Certified Fixed Star Astrologer, this book is foundation material . I am one of a few Fixed Star astrologers in the world and no matter how much I read, study or research in this fascinating area, I will always come back to Ebertin's work. Though often his conclusions appear negative, if you will take them into the light of present life, you will understand how to derive the highest value for each star. For example when considering Algol, the star connected to beheadings, one can examine the aspects to this star and discover the person may have a tendency to lose their head in the aligned matters astrologically described. A star of extreme passion, Algol will also reflect the exact statements indicated by Ebertin - take Princess Diana's death or Nicole Simpson - both active under Algol at the time of their deaths.   I do not believe you can consider yourself knowledgable in fixed stars without this book. It is definitely one of the basic texts on the subject, others include the work of Robison, Guttman and of course recently Bernadette Brady.",POS
task476_cls_english_books_classification,Sentiment Analysis,task476-77292e38ba6948e197b7feff7c36a7cf,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","A Poor Book . I began reading this book in a local Christian bookstore. I was utterly shocked at the bad reasoning that is passed off in this book as ""proof"" that popular trends, including Pokemon and Harry Potter, as evil.    The author first claims that the vomiting and dizziness that some people experience while watching Pokemon is ""proof"" that Pokemon is Satanic. It's called 'epilepsy', Jacobs, and there were 1.4 million people who suffer from it in 1996.     She then claims that Pokemon ""encourages"" its players to cheat using the GameShark - a cheating device for those who don't know. This indicates lack of knowledge on her part. First of all, the GameShark is not a Pokemon phenomenon; you can cheat on almost any videogame. Secondly, I rather doubt that cheating on a videogame is proof of ""bad morals"" on the part of the gamer.    Jacobs concludes her Pokemon section by citing an instance when a fourteen year old Pokemon fan assaulted someone in his high school in order to obtain a Pokemon. Since when, exactly, has the bad behavior of one teenager reflected on an entire franchise? That's like saying that ALL Christians are responsible for the dishonest practices of televangelists like the Bakkers and Robert Tilton.    The section covering Harry Potter contains similar bad logic. Jacobs cites a quote from a young fan of Harry Potter who claims that they want to ""become a witch"", thereby reasoning that the entire Harry Potter franchise must be evil because of the acts of one fan.     She also concludes that Harry Potter ""must"" be evil because it is about witchcraft. The Bible contains historical accounts of entire civilizations being eliminated and many other violent subjects, but that doesn't mean that anyone who reads the Bible is murderous. It means that the Bible happens to contain violent passages.    Jacobs is supposed to prove conclusively that Harry Potter, Pokemon, Magic cards, and other trendy fads are Satanic, but I think that her arguments are quite weak. She more proves that these fads are NOT Satanic than she does prove that they are",NEG
task476_cls_english_books_classification,Sentiment Analysis,task476-315d5f157e9346a081991a961897c5b0,"In this task, you are given books product reviews in English language. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive or as ""NEG"" if the overall sentiment of the review is negative.","I've give it no stars if I could . Certainly it is not to my dismay that this will be the author's last edition.      Her information is all right in many ways, but useless in most.  If you want drug store quality cosmetics, you can find useful ones, some very good ones.  If you want very good quality cosmetics, more often you will pay for the increased quality.     Ms. Begoun says in the intro to this (hopefully) final edition, that she was hired by a mall in Silver Spring years ago.  Since I grew up in the Silver Spring area and still live nearby, I'd love to know what mall she's referring to.  Years ago there were no malls in Silver Spring.  A few shopping centers, but no malls.      She says she had acne and saw that toners didn't close pores, etc.  She's right in many ways, but she's way off in so many other ways her book is a mish-mash of misinformation mixed in with some basic common sense that anyone can figure out on her own.    If you want the very best cosmetics, you will have to patronize high-end stores like Nordstrom, Saks Fifth Avenue, Neiman Marcus, etc.  The professionals there will help you find what is best for your skin.  It may take time, but all depends on what you want.     Ms. Begoun criticizes some very fine lines of cosmetics.  Maybe they don't work for her.  When I look through her book, it may be cleverly written, but she doesn't really know what she's talking about.    I had ""bad skin"" until I began using the Erno Laszlo line.  I had clogged pores, pimples, dry, scaly patches.  After a few months of using Laszlo and continuing to now, people I don't even know comment on how clear and pretty my complexion is.  Strangers don't comment on someone's skin for nothing.    When I see Ms. Begoun's book, I always turn to the section where she rips the Erno Laszlo line of cosmetics.  This edition, she omits what she has written in the past, that Laszlo customers are extremely loyal and swear by the product. There is a reason Laszlo customers are loyal.  It works better than any other line out there if you want your skin to look excellent throughout your life.     I have used Erno Laszlo for almost 32 years and no one ever believes that I am 53 years old.  Of course I don't look 20!  But my skin is smooth, the occasional dark ""age spot"" that appears fades within a few weeks of using Laszlo's wonderful ""No. 3-9"".  My husband is 47, looks younger than 47, and still everyone thinks he is older than me.  My lipline is smooth, lipstick has no vertical lines to bleed into when I wear lipstick, which is daily.      Ms. Begoun in this edition of the book says that Erno Laszlo could not have known about exfoliation or the dangers of rinsing with hot, hot water (part of his system requires 30 rinses of hot water twice a day), but that rinsing does exfoliate and I have no tiny spider veins on my face that she claims hot water can cause.  My cheeks are smooth and while gravity is taking its toll (Laszlo works, but gravity is a very powerful force and I don't expect to look 40 when I'm 70!)    She rips other up-scale cosmetic lines but I think that's because she has a conflict of interest.  Is she selling her own products?  I know previous editions promoted her own line of cosmetics, I didn't bother to find out if she's still doing so.      Erno Laszlo had as his clients years ago movie stars such as Marilyn Monroe, Gloria Swanson, Greta Garbo and Joan Crawford - you can read in ""Mommy Dearest"" how Crawford's daughter thought her mother was obsessive in the way she rinsed her face repeatedly each morning and evening!    The reason Erno Laszlo had these clients is because his system works.    It's not cheap, it's very expensive, but it works.  Most definitely, it works.    Last week, I was ""carded""!  Quite a compliment for a someone who's been a mom for over 32 years",NEG
