task_name,task_family,id,definition,inputs,targets
task477_cls_english_dvd_classification,Sentiment Analysis,task477-4fc8ee9f11c54da48911a339c8e3c34a,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","fulci lives! . Let me start by saying that i love this movie and  love fulci.This was the first fulci flick i seen and when i first watched it i thought it was a little overrated,it was only after i watched the majority of his other movies that i really learned to appreciate it.(Let me explain.)this was the one of his movies that failed to shock me.When i watched the regurgitation of giblets scene from 'city' i was shocked.When i watched the nipple scene in 'ripper' i was shocked.Watching this again i realize its probably the best done of all his movies but definetely not his goriest and the story isnt really the greatest(im sorry).The only reason i write this review is probably because the poor reviews of the two other two movies ive mentioned,which honestly i enjoyed more.Zombie is a great movie but nowhere near his best or goriest.(Isnt that why we watch fulci flicks?",POS
task477_cls_english_dvd_classification,Sentiment Analysis,task477-424a360009b94f44bceeaa6d036b9a88,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","Why isnt there a new live DVD? . I have this DVD and it's a great deal. You get a brief on the road documentary of Avril on her first tour; you also get a complete performance from one of her concerts featuring all the songs on the first album (and then some). It's obvious to anyone objective that Avril's singing wasn't very good when she first came out. However, I recently caught a performance of her from Mad TV, singing my favorite song from her second CD. I have to say it was incredible. It's obvious that she has put the time in to her craft and is turning into a phenomenal artist. Given how phenomenal she is now, I dont understand why her record company hasnt released a new DVD...",POS
task477_cls_english_dvd_classification,Sentiment Analysis,task477-0fe39a98c22041b3bacdc9c7489171de,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","No ""Socermania"" instead too many repeats . I was hoping that ""Socermania"" would be on the ""Extreme Sports Fun"" DVD but NO! Instead disney had to put on all of the same cartoons that were released on the ""Disney Treasures"" this also goes for the other two DVD's Extreme Music and adventure fun, allthough 'Pluto's Blue Note', 'Donald's Dilemma' 'No Sail' 'Old Sequoia' and 'Trailer Horn' are on DVD for the first time but with the new Disney Treasures ""Disney Rarities"" and ""The Chronological Donald volume 2""(which might I add could use a lot of improvment on the restoration) who needs these DVDs, so I suggest not to buy these cheap DVD's and buy the Treasures in spite of the bad restoration",NEG
task477_cls_english_dvd_classification,Sentiment Analysis,task477-62d11313df5c442c91040a14a94a55f7,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","DINOSAUR LONGEVITY AND SCIENTIFIC FACT . The first jurassic park was the best, but I still like some things about jurassic park iii better. The effects in 3 were improved, and being the public is used to seeing computer generated graphics in many movies since the first jurassic park 1993, many cg movies have followed. Titanic to come to mind, gladiator 2000,godzilla 1998, and many other computer graphic movies after 1993. Jurassic park iii had to convince the public even more that the dinosaurs in pt.3 were real. Special effects expert stan winston and crew do an excellent job in doing that in pt.3. the raptors look more authentic than in any of the first two jurassic movies. Keep in mind that the dinosaurs in pt.3 and just like in the first two movies they were created with the aid of paleontologists,jurassic park dinosaurs with the help and knowledge of these paleontologists advised stan winston on the dinosaurs anatomic motions and even their growls and grunts, through their research and studies on dinosaur behavior. The special features on this dvd explain some of what I am discussing in this review. The thing I like about pt.3 is that it is a shorter movie than the first two. 30 to 40 min. Shorter. The action is faster you get right into the movie. When you see sam niel blow into that replica raptor throat passage, what your really seeing is what paleontologists have done with molds taken from dinosaur skeletons mainly the head and throat. Paleontologists have blown air into the molded cast and have produced what could have been dinosaur sounds produced many millions of years before the time of humans, incredible! I am sure I am boring you with all this but I am trying to make you see the research that went into the special eefects of not only jurassic park iii, but in the first two. I enjoyed pt.3 immensly, shorter cut right to the action of the movie. This movie may have not been the best out of the three but it is better than pt ii. Sam niel really played a believable paleontologists. Amazing, this movie a third installment of the jurassic park franchise still made over $300.000.000. I know the title jurassic park pt iii. And the special effects drew the people to this movie to make the over $300,000,000 it made at the box office,or maybe most people have a hidden fasination with seeing these dinosaurs come to life on the screen, because there really is nothing like these creatures alive today. Jurassic park or not, dinosaurs are one of the most amazing success stories in the history of the earth they existed for about 160,000,000 to 180,000,000 years, modern humans only about 2,000,000 years so far. Enjoy jurrasic park pt.3 for its researched special effects and fast paced action, no it will never be citizen kane but it will certainly entertain the whole family from the realists to the simple minded. Remember alot of research went into jurassic park pt.iii, dont grade it for an oscar, grade it for the scientific research that went into it and the action and the fun. Enough already enjoy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",POS
task477_cls_english_dvd_classification,Sentiment Analysis,task477-d1c82cd97d3b45eea97f910de330d262,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","The weakest season?  I think not! . Season 7 has this stigma attached to it that it is the weakest season out of all the seasons of Friends.  I have no idea what these people are talking about.  Yes, some episodes were better than others and some plotlines were tedious, but I still thought this was a great season.  The main theme of this season is the planning of Monica and Chandler's wedding, but there are many storylines scattered throughout, such as Rachel's romance with her assistant, Joey returning to Days of Our Lives, the brief return of Phoebe's scientist boyfriend, and Ross learning to play bagpipes.  This season will have you in stitches!    Here's a list of my favorite episodes from this season:    The One With Phoebe's Cookies  The One With Rachel's Assistant  The One With the Nap Partners  The One Where Chandler Doesn't Like Dogs  The One With All the Candy  The One With the Holiday Armadillo  The One Where Rosita Dies  The One Where They All Turn Thirty  The One With Joey's New Brain  The One With the Cheap Wedding Dress  The One With Ross and Monica's Cousin  The One With the Vows  The One With Monica and Chandler's Wedding    Next is the season where Rachel is pregnant!  Can't wait!",POS
task477_cls_english_dvd_classification,Sentiment Analysis,task477-2b383a1d96d74715ba3f4436ef5d940f,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","buy this DVD/CD it is worth it . This DVD/CD combo is a very worthy effort by Coheed and Cambria. It includes all of their hit songs and they are a joy to watch live. The only bad thing about this package is that the audio on the DVD is sub-par. This doesnt mean that it is bad, it just isnt the kind of quality I would expect from a big time band like Coheed and Cambria. Even though the audio isnt that great, I still watch the thing all the time. The best part of this package is the CD that comes along with it. This is worth buying this product alone. I suggest putting the CD on full blast and watching the DVD on mute. All in all I give the DVD 3 out of 5 and the CD 5 out of 5 which averages out to a decent 4. This should hold anyone that needs a Coheed fix until they put out their next C",POS
task477_cls_english_dvd_classification,Sentiment Analysis,task477-688e1de602024cd9abaf804641d1709c,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","Good compilation of live show, with Promo footage to boot . The Anthology is a very good collection of 3 live shows from Bruce Dickinson's, pulled from many sources.  DVD ONE has Tattoo Millionaire tour live footage (DIVE DIVE DIVE), and Skunkworks Live. The DIVE video is poor quality shots, and the sound is not the greatest.  My favorite is the Skunkworks footage.  That album was probably the best of his first three solo albums in terms of musicianship and variation from maiden.  It's good to the footage done when it was still fresh, and laugh at Bruce trying to be ""alternative"".     Disc two is just Scream for Me Brazil in yet another package.  Good song set, playing Bruce's best solo work ever (Chemical Wedding Material), but it's too bad that the sound is poor and video is cut from video feeds from the crowd screens.  Pretty disapointing disc, could have been left out, made the package cost less, and no one would have missed it.  This keeps this DVD from getting 5 Stars       Disc three is the cool best part of this package.  The promo videos are just nice to have in one spot. The Tyranny of Souls promo video is interesting, and where else are you going to find the Samson footage.  All of the videos also have an intro option with bruce dickinson describing the story of each video (like knowing the ""Tatooed Millionaire"" video was directed by the pink floyd ""Learning to Fly"" directory...now the connection is made).  Nice job with the last disc.     Overall, I feel the skunkworks video and the Promo material are the best parts of this collection, and make it worth the 10 dollars I paid for this.  I would suggest to all to try an pay under 20 dollars for this collection, because the bulk of these DVD's is filler on disc two, and I would feel ripped off by it.       If you have been a long time maiden/dickinson fan, get this anyway.",POS
task477_cls_english_dvd_classification,Sentiment Analysis,task477-94ce4d4585ec4343bcbd9d5877691ac5,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","This just didn't do it for me . Maybe I loved the original one too much, but this version of the story did not work for me. I especially was dissapointed in the music and the oompa loompas. Stick with the first one. It was perfect",NEG
task477_cls_english_dvd_classification,Sentiment Analysis,task477-639e30c609424c79a2683a2fd7184c18,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","Who let the dogs out? . I am sorry to report that this movie is dead on arrival, and I have to agree with anybody that says this movie is [...]. The whole cast is wasted in this movie, and most of which I have seen in movies that I liked better. Like pretty much the leads in this movies, I have seen thier movies and liked htem better in, but this one, they might as well. If your a Tim Allen fan, please do yourself a favor, and get either the Santa Clause movies, or the Toy Story movies, and avoid this movie at all costs. Here are 99 minuts of my life, that I won't see again, and I am trying to make sure that you don't waste your time on this dud. Who wants to see an actor pretned to be a dog, in some scenes in the movie, ore pretty much the whole thing. I haven't seen Monster House or Cars, but I hope that these will be 2 better movies, or maybe a season dvd of Home Improvement will be pretty then this. Dave Douglas (Tim Allen) is a lawyer, that dislikes dogs, and even has a case against animal activist Justin Forrester (Joshua Leonard). And he is up for accused of trying to torch the California headquarters of sinister pharmaceutical conglomerate Grant & Strictland. And he doesn't much of a family life, since he is never home, and how many times have we seen something like this in a movie? His wife is Rebecca Douglas (Kristin Davis) and they have 2 children Josh (Spencer Breslin) and Carly (Zena Grey). And he has an appoontment to Josh's PTA meetings, and even through he is reminded at work, he forgets. Carly is not only a is both Forrester's student and a budding animal advocate herself, and her brother is trying out for football like his Dad, even through he secretly hates it, and didn't sign up for the fall musical. And then there is a mad scientist (Robert Downey Jr.), trying to extract the secret of immortality from the shaggy hide of a 300-year-old dog he had kidnapped from a Tibetan monastery. And Carly even kidnaps it from Grant & Strictland, and brings him home, nad even trouble starts when the dog bites Douglas, that gets him starting acting like a dog too, and even looking exactly like him at times. The movie expects us to believe the dog is 300 years old, which would be impossible, since neither dogs or people live that long, all I can say we are in an era of movies being made out of sequels and remakes, and this is one to avoid at all costs.",NEG
task477_cls_english_dvd_classification,Sentiment Analysis,task477-758ece35e73943ec95446fdd310e1eee,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","Good visuals, very confusing story . I was really impressed by how the movie looked visually; but then I started to try and figure out what was going on in the story.......and was extremely confused.  The reason I gave this anime 2 stars was because the story was so hard to follow I turned it off a little less then half way through",NEG
task477_cls_english_dvd_classification,Sentiment Analysis,task477-4eccc6fc5a2d4f17a18a44f118e0fcf1,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","Completely Skippable . Our two year old loves the TV shows & his Wiggles CDs, but he is not interested in this DVD.  It is simply songs strung together, with little or no dialog and no plot (which our child really enjoys, and frankly, makes it easier for me to sit through, strange as that may sound).   Most songs are performed on the same basic set, which is just a sky & clouds background.  Also, as many reviewers have said, the puppets are terrible. I think they will give ME nightmares. They are AWFUL!!",NEG
task477_cls_english_dvd_classification,Sentiment Analysis,task477-a2a099a583aa40018d4df2084760d1a4,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","A Wild & Creepy Sleeper ! . Stuart Gordons ""DAGON"" is a unique horror gem that belongs in every true horror fans collection! While not as well known as Re-Animator this film adaptation of another H.P.Lovecraft nightmare is one of the very best out there. This one is truly what nightmares are made of & I for one enjoyed the hell out of it. Excellent horror film!",POS
task477_cls_english_dvd_classification,Sentiment Analysis,task477-fbed616e451844929098f7ee31310fa6,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).","A film that is TORTURE to watch! . I was expecting a bit more from this movie, but I guess if I had really thought about it, anything starring Joan Crawford at this point in her life, and the always rebellious/troubled/angry John Garfield, could not have risen above what the film ended up being. My dislikes:  the music; often way too loud, way too much, very very annoying to me. Had to continually turn down the volume when the film went musical, which was much too often. Joan's character: well, she was middle aged, married, downing glass after glass of alcoholic beverages constantly, a chain smoker; no decent man would be attracted to that sort of woman. Well, John Garfield wasn't a decent man. I have yet to see a John Garfield role I liked...he always portrays characters who are angry and rebellious, self centered, going against life the wrong way. I didn't like him, I didn't like Joan, and so I didn't really care about them and ultimately the point of the movie. They had one of those uncomprehendable romances where seeminly they are deeply in love, yet they don't show it or speak it and you definitely don't feel it.  At the end, Joan was just over the top as a drama queen and by this time I was so fed up with this whole film I just kept saying, ""okay Joan, we know you are going to take your final swim so please just get on with it already so we can be finished with this boring and aggravating movie!"" But no, she had to walk at least 2 miles down the beach in her evening gown and high heels, and weep and weep, and make faces, and clutch her hair in despair, and on and on she went and all the while the loud music is playing out her ""sorrow and pain""! What a relief when it was  finally over! There are some films that leave me feeling very upset and agitated, and this was definitely one of them. What helped me get over it was to read some of the great reviews here on Amazon...some were so funny because they were so true about the stupidity of this movie that I laughed and laughed! Laughter is indeed a great healer!  I also did not go for the cynical piano player friend and his constant stream of one liners. Cynical humor isn't humor and it isn't funny; it's pathetic and sad. I am sure die hard Joan and John fans will always love this film, but all others should be able to see it for what it really is",NEG
task477_cls_english_dvd_classification,Sentiment Analysis,task477-580203d2e3aa4f1f9bb9e5130eec47a4,"In this task, you are given product reviews about dvds. The goal is to classify the review as ""POS"" if the overall sentiment of the review is positive(the reviewer is satisfied) or as ""NEG"" if the overall sentiment of the review is negative(the reviewer is not satisfied).",A child's favorite. . A true fan of Pokemon would enjoy this movie.  It is now my two son's  favorite of all the Pokemon movies in their collection of movies,POS
