task_name,task_family,id,definition,inputs,targets
task475_yelp_polarity_classification,Sentiment Analysis,task475-12f257b7e2a349f8b380b3cdcc140367,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","I had a mixed but very good overall experience downstairs at RM Seafood in Mandalay Place during Restaurant Week.  My Rainbow Roll with a hint of lemon was excellent fresh sushi, and the cornbread that followed was very good.  A Jumbo Lump Crab Cake with fresh Blue Crab, Carrot Salad & Chipotle Aioli was very good, featuring a fair amount of crab--not just filling--and refreshing thin cucumber slices mixed with carrot shavings.  I also enjoyed Rick's White Clam Chowder, which featured a generous amount of quite visible Top Neck Clams, potatoes, and bacon, and was chock full of celery and carrot.  The hot, off-white, and milky soup was interesting and very good.\n\nBut then some problems began to emerge.  One of my dining companions sent back his entree of Divers Scallops, complaining that they were almost ice cold and contained a bit of sand.  When the second batch arrived, he found them to be warm but still not hot, yet ate them this time.  Meanwhile I noted that my sauteed Pacific Halibut, presented with Fennel Silk, Shaved Apple, and Citrus Ragu', was warm rather than hot.  It was tasty, but half of this entree was soft and moist, and the other half was crisp and dry.  A somewhat unusual outcome! \n\nA dessert course of Key Lime Pie made with Swiss Meringue, and presented with sweet Cilantro Syrup, was very good tasting but not as cold as I believe Key Lime Pie should ideally be.  The meringue kisses that topped the large slice were quite nice, and the graham cracker crust perfectly baked.  The few drops of Cilantro Syrup were a nice complement to this dish applied in moderation. as an accent.  I detected just a slight flavor of cilantro, I believe mainly because I knew it would be there.  But the syrup tasted much more like an intense sweetener, and left no impression of a pureed leafy vegetable being placed on my tongue.\n\nSeating in leather booths was very comfortable, and service was generally good, but somewhat mixed.  At times Iced Tea refills were delivered without request, and at other times I had to ask for them.  I saw Chef/Owner Rick Moonen inside the restaurant engaged in conversation with two men at the bar, but never got to speak with him.  It is nice to know that he is a \""""hands on\"""" chef.  And, after the scallops exchange, a manager came over to apologize for the problem, took the item off the bill, and gave my friend a 25% off card for a future meal at the restaurant.\n\nThis was an exploratory outing, and I experienced enough that I liked to make a return visit, and try out some other seafood offerings at a future date.",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-e375086d6988454f807a2bad9c8340ae,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","I LOVE farmer's markets. I'm from Ohio where you can grow plenty of food during the growing season, so I'm lucky to have experienced some wonderful markets there, and also in California. \n\nI was disappointed in this one.  I  was surprised at the dearth of produce.  I just expected many more produce booths and much more variety.  They are right to call this both a Farmer's and Artisan Market, as you definitely get both. I've gotten bath oils, original handmade crafts, and a tarot card reading here.  Unfortunately, I usually don't buy food here- it's just too expensive.  I must agree with Nicole W. who noted that the produce here is higher than at Whole Foods! I hate to walk away from a farmer's market with no food, but I just can't bring myself to pay that much money.\n\nI'm glad the market exists, even if I'll rarely buy anything, as it does make other people happy.",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-97d4520489ac41078347092e86af3237,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.",Friendly service. Offered suggestions. Didn't rush me. Super yummy! Definitely coming back. Chocolate is my favorite!,POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-606a085d923e4a4fb1578647b8deee94,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","Was not impressed.  I always wanted to try any of Emeril's restaurants..so made reservations and was really expecting a delectable experience!  Well...the appetizers were ok...shrimp something. .and the bread was good (lo) but the lack of choices on the menu were disappointing. I really couldn't find anything that piqued my interest.  So I reluctantly chose the Braised Pork. ......Uhm...it was good but not enough. .....left me hungry. Didn't order desert, again lack of choices. Would not go there again..",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-26cee7fbdb9243a9a3183c854cfcf7c0,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","How does one rate a gas station???  Well, I'ma go off strictly the gas price.  $2.24/gallon in December of 2014. \n\nI felt like I was in a time warp as I've never seen gas prices this low in years!  Circle K across the street (which is my usual go to for cheap gas) was surprisingly 10 cents more.  \n\nFilled my entire gas tank for about $30 bucks.  It was a Christmas miracle.",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-7d38ebb343484789bf61f47ccdc11f3a,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","Been ordering from this store over the past few years and there is no consistency. I would say they get our order correct maybe 20% of the time. Our last order we ask for the pizza to be well done. Sure enough, it's under cooked. We will not be back!",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-73d7c7b2841d43d4b34507aead3cb17e,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","While the burger tastes amazing... EVERYTHING has gluten in it.  Even the spices. There is huge risk for cross contamination with this place, and when I went the first (and likely the last) time, I was glutened pretty hard, even bunless.\n\nBut... with that said... for other people who don't have to worry about that issue, it's AWESOME.  The burger is HUGE.\n\nI was visiting with friends who were eating there, and found that they have a half size, if your stomach isn't big enough to handle the full thing. :)",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-36be57215a2c469ea0f944ac7e975aac,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","This is my favorite place to stay when I'm in Vegas. I've only stayed in the 1 Bedroom suite and it was amazing. I got a corner room so I had a strip view and a view of the snow covered mountains as well. The layout of the suite is great, with a large, fully functional kitchen. Everything about the suite just screams WOW. Cant recommend staying here enough.",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-f33de71d33b049cfa425f9471216e95e,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","Re: teriyaki chicken - The \""""chicken\"""" included several wholly inedible chunks, the rice was undercooked, there was not enough sauce, and the \""""stir-fry\"""" vegetables consisted of raw onion strips and the flavorless bottoms of lettuce leaves. Absolutely horrible. Would give zero stars if possible.",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-687446146fca49f09efb49178573650a,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","Only been there once. Wasn't too impressed with the place. Was expecting more of a \""""Gin Mill\"""" than a dive bar.\n\nThey had a band there, not bad, but the stage is the seating area. Didn't help that the sub was standing amongst the crowd, due to the minimal space. \n\nThey had a pretty good selection of beers on tap, but the whole time I was scurred because I haven't had my tetnis shot lately. \n\nThey could do more with the minimal space, was a little dissappointed.\n\nLBD scale: 3.",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-d67805c948884b6a9b9673a0c06b8c24,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","I have been to a few kid bouncy parties before and some of them the other Pump It Up locations.  The place is clean, neat, but a little warm.  The staff is very nice.  This location is a little different.  They had 3 rooms.  Room #1 - 3 bouncy:  small slide, basketball, and obstacle course.  We were in there for 30 to 40 mins.  Then Room #2 - 3 bouncy again:  Huge slide, mini obstacle, and boxing ring.  Again, another 30 to 40 mins.  Room #3 - Cake and pizza room.   All the kids had fun but they were sweaty.  But room #3 they turn down the AC so it was cool after 15 mins.",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-e84664479089490ebd06b9daad871475,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","My favorite lunch place (I happen to work in West Madison). The breads are the big draw here--an incredible range of beautiful, crusty choices, made daily. I don't eat a lot of carbs, but these are worth the occasional indulgence. _All_ of their sandwiches are excellent (served on various breads), as are the salads. Soups are just okay. They are open for breakfast through 6:00 PM, so get in early if you want take home dinner. All food items are fresh and light. I've never been to France, but if this is what real French food is like, I'm there. Oh yeah, the pastries are to die for. Panera is not bad, but if you want the real deal, go to La Baguette (soon).",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-203db192e0b645288fb479812e2ba5f6,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","Whoever hired those individuals deserve a raise. They are awesome and know how to make coffee. Although they are always packed, the work fast and accurately for every customer!",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-c9238148dfd3422596a7a6edb9c330e5,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","Stopped in to get a resonator removed from my vehicle. Quoted me $70 and asked me to come back next day @ 11 am. Got there @ 11 am, they took my car by 11:02, I was done and leaving at 11:30. Actual cost was $70, he even remembered what he had quoted me. I watched them do the work and it was very high quality, good attention to detail, good welding, good fit and finish. I will definitely use in the future.",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-759cb9f180794123bcc20c6d29b7e9e7,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","THE REAL DEAL!! I had to handle my first evicition on one of my rental properties. I had called two other process server companies before I called John who actually answered his phone. Very friendly and explained in simple terms how everything worked. Everything went smoothly and the people we were serving got papers the next day. Funny thing is one day AFTER John served them, I finally got a return call from the other process server company. Excellent service and a great price.",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-02d1e3211fd844dab7c1190547b87395,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","A friend and I went to Nazy today. I was waaayyyy over due for some much needed brow maintenance and had heard about threading and was very interested in checking it out. The salon IS very beautiful and Nazy was very welcoming, professional, and fun. I have had my brows tweezed and waxed before, but I am supremely happy with the job that Nazy did. I very much recommend this salon/service and will definitely be back.",POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-618559b4dce941d5885081cb4e94fb1f,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","I bought a new battery here two days ago after they told me that the one in my phone was water damaged. Two days later my phone's still not fixed, and I had to upgrade early. They wouldn't refund the money despite buying an expensive new phone. After being a customer 10 years, that's ridiculous.",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-3809974555ab4e67920a1c2ec8647903,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.",Great Happy Hour! Food is consistently good and the beer is cold. Eriko the Manager always greets you with a smile. We sit at the bar for the best service.,POSITIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-55d8a5f5fe7143fa9c2f335f3c8fec92,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","Would love to tell you what this place was like, but unfortunately I didn't get a chance to experience it because they stopped being open on Sunday nights -- and didn't bother calling us to cancel our reservation or give us a heads up. A pretty big miss.",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-f49c88037826474cb70a5307adbaf5e7,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.",So disappointing.  I do not know what happened to this place... it has progressively gotten worse over time.  I ordered the Mongolian Beef with brown rice-- my very favorite and it didn't taste very good.  It was okay- but just not as good as usual.\n\nThe 2 star is for my dish and the zero stars are for my fiance's soppy noodle mess called Chicken lo mein--- ewwwwwwwwww!  I think Ramen noodles tasted better and cost only 11 cents.  They were so mooshy that they barely could stay on the fork-- really gross.  They were tasteless.  We threw it out.  \n\n\nPei Wei-- I miss the good times.,NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-aaffe0d544b14f0e93aa1a52bbedbf6d,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","An Ode to the Phoenix Sky Harbor International Airport TSA\n---------------------------------------------------------------------------------------------------------------------------\n\nF*ck you PHX Airport TSA. F*ck you. \n\nI flew into PHX from Jacksonville, FL a few days ago. When I was in the security line at JAX, I realized I had forgotten my driver's license in my running shorts at home. I freaked and broke out in a cold sweat. I thought for sure I wasn't getting on the plane. Then I remembered I have a concealed weapons permit, took it out and hoped for the best. \n\nThe TSA agent that checked my ID was very pleasant and said the ID was fine since I also had alternative means of proving that I was me. Those other items were my social security card, and believe it or not, a SAM's Club membership card which has my photo on it. They let me through, no problems. \n\nFast forward to today when I'm at PHX and trying to head back to Jacksonville. \nThe TSA agent says that my concealed weapon permit won't work even though I also showed him the same pieces of ID that I showed the agent in JAX. He called a manager. The manager said I could go through but would have to be \""""escorted\"""" by him as a +1. Let me explain to you what a plus one means...\n\nIt means they make you go through the peek-a-boo - I see you - X-Ray machine, THEN you get pulled over to the side and thoroughly frisked like a prison inmate, THEN they thoroughly go through all your shit even after it too had just passed through an X-Ray machine. Due to this, I had to throw away my hair product because apparently it was slightly too many ounces. Not happy about this. That hair product has passed through a number of airports with no problems BUT NOT AT PHX! \n\nAnyway, I'm sitting here in the terminal waiting for my flight, writing this review, stewing. I know I should be happy that I got through but Im not. \n\nThe TSA website says (I checked it before I ever came today):\n\n         'Adult passengers (18 and over) are required to show a U.S. federal or state-issued photo ID in order to be allowed to go through the checkpoint and onto their flight.'\n\nOn What Planet is a Concealed Weapon Permit, issued by the STATE of FLORIDA Not a STATE ISSUED photo-ID? \n\n        - It has my photo on it, my name, DOB, sex and race.\n        - It's Issued by the state of Florida\n\nWhat am I missing here!? So it doesn't have my address on it... Big f*cking deal! Why do you have to know my address!? You're trying to identify me, not pick me up for a date! \n\nIn addition, I had to go through an extensive background check to obtain that concealed weapon permit. ALL YOU HAVE TO DO IS BREATHE AND KIND OF KNOW HOW TO DRIVE A CAR to get a driver's license. \n\nLook.... I know I'm the dumb ass for forgetting my driver's license but at what point did people lose the ability to use common sense? This was a ridiculous waste of everyone's time, in addition to being very frustrating. Have the terrorists won by default? Maybe they have.\n\n//end Ode\n---------------------------------------------------------------------------------------------------------------------------\n\nSo why 2 stars? Why not 1? Why not zero, half a star, a quarter of a star, negative stars? Well... because that isn't an option. Although, as anyone who has been through a shitty experience like this can attest, it would be phenomenal if it were possible.\n\nThe other reason for two stars is because this listing is for the PHX Airport as a whole and not just the TSA. \n\nI look at airports like this:\n\n1. Security is 60% of the review and what causes the most amount of anxiety                            for me so it weighs heavily on the total rating. \n   \n2. Then there's 25% for dining and drinking options\n \n3. 15% Everything else.\n\nThat said, PHX as a whole is decent. They have free WIFI which is always appreciated and they have a convenient bus system that runs on the regular to take you to the rental car building. \n\nI didn't get to peruse the dining options so I can't comment on that. Even if I had, I couldn't stomach dropping more than 2 stars after today. \n\nI know I'll be going back to PHX Airport. There's no way around it for me. I can certainly tell you that I won't forget my driver's license again. And with 100% assurity, I can also tell you... the PHX TSA WILL NOT be getting a Christmas card from me this year.",NEGATIVE
task475_yelp_polarity_classification,Sentiment Analysis,task475-e1c25d5fe218492984f5d4cc05f6a1eb,"In this task, you are given Yelp reviews. The task is to classify a review as ""POSITIVE"" if the overall sentiment of the review is positive or as ""NEGATIVE"" if the overall sentiment of the review is negative.","This really happened - a Bostonian walks into a Fish n Chips/Seafood Market and asks for the owner in a noticeable (and proclaimed) Cape Cod accent. I'm cool with that, I've got roots close to there too. He was excited that there was finally a purveyor of fresh seafood (Fish n Chips shop) in his neighborhood. Three generations of one of the owners' family come to meet him and offer samples of their home smoked Gravlax style and peppered Salmon, moist (yet salty) Monk fish, and salmon p\u00e2t\u00e9 were all served up on a cold platter with toothpicks. We both tasted away. \n\nWhat a way to warm up the gullet, for the much anticipated heaping platter of 2 hefty pieces of beer battered Haddock, a virtual boat load of moist fries, cucumber covered mixed salad and some light yet tasty whipped tartar sauce. The batter was crispy and not lathered on too thickly. The fries had a nice taste without ketchup (as I found none handy), and just a splash of malt vinegar and ground pepper. The salad was fresh and healthy, but lacked any real dressing that I could detect (perhaps meant that way). I did manage to eat every last drop of food (despite being stuffed 2/3's of the way through). \n\nI also tasted their very unique velvety, almost a pur\u00e9e of clam chowder \""""chaudr\u00e9e de palourdes\"""" (not New England style, much to our Bostonian friends chagrin), which was distinguished nonetheless. I detected some kind of sherry like liquor and even a chunk of squash (I could be wrong about either). It also disappeared down the hatch. My new late lunch friend tried the fried calamari and was quite pleased with the batter.\n\nThere were many other items on the large chalkboard food and drink menu (above a large wooden communal table), including popcorn shrimp, house made butters and sauces i.e hot ketchup and Cajun mayo. I saw some people drinking beer with their meals (and before 5pm, nice).\n\nThe interesting thing about this shop is that is not only has a Fish n Chips menu, but they sell fresh fish/seafood and you can get it cooked for an extra $7.00 (now that sounds like a welcome dinner plan). Another notable - there was nary a smell of fish, which is rare in a shop selling fresh fish. \n\nBefore leaving I washed my hands in the small yet clean washroom, and then checked out the frozen foods for take out, such as seafood lasagna and lobster bisque. Next to the freezer section is the live lobster tank (priced to market, so take a look when you are there), and on the opposite walls are sushi making supplies, other accompanying ingredients and spices for sale.\n\nThey will probably garner that 5th star upon a second visit, as there was too much to try and not enough room in my stomach. \n\nI'm also glad they've opened up shop, but I'd better start saving up because I'll want to try it all - being the seafood lover I am.",POSITIVE
